Date,Close,High,Low,Open,Volume
2020-12-24,300.0274658203130,300.47329238593600,298.89351114155700,298.97103462251600,16785000
2020-12-28,303.0513610839840,303.52629219348100,300.8027957974350,302.6346095530130,22497700
2020-12-29,303.32275390625,304.99949122408200,302.4213992691310,304.3791850795110,25871900
2020-12-30,303.3323059082030,304.805487908631,302.7120000694060,304.4856630452460,18138100
2020-12-31,304.0786437988280,304.5632467395810,302.15963508324800,303.2354394143680,21611400
2021-01-04,299.7851257324220,305.5809886517190,295.7822999497380,305.4065090807960,45305900
2021-01-05,302.2565612792970,302.5279673471050,298.7965184263940,298.7965184263940,29323400
2021-01-06,298.0696105957030,302.27596093217600,296.5576516573510,297.54623109309900,52809600
2021-01-07,305.2805480957030,306.1140511445380,300.6961925936400,300.7252675935340,30394800
2021-01-08,309.20587158203100,309.55480121569200,305.3774950283900,307.56791063832600,33955800
2021-01-11,304.73779296875,307.4224832000480,304.0884118717860,306.249752108564,32746400
2021-01-12,304.253173828125,305.86202982994000,301.6169322098260,304.7765237949620,29266800
2021-01-13,306.307861328125,307.10258773994000,303.91392141249600,304.5148243780860,22898400
2021-01-14,304.6699523925780,307.75202078235900,304.19502127671900,306.7537396531720,23500100
2021-01-15,302.2565612792970,305.4161822238820,301.0159788139450,304.4566777731750,35118700
2021-01-19,306.66644287109400,307.17041929190600,303.47774717307700,304.57295457432400,24537000
2021-01-20,313.79986572265600,314.73999687482000,306.76344916000100,310.28167223024100,30728100
2021-01-21,316.3100891113280,317.0563967393440,313.7611019095680,315.1373580102180,25130600
2021-01-22,315.3990478515630,316.40700085407100,314.71089025556600,315.2730463317940,21609400
2021-01-25,318.0061950683590,320.1481618170670,311.5125320309250,318.7815776848000,39080600
2021-01-26,318.47137451171900,319.6053584694790,317.1435671137220,318.72337751962500,25498100
2021-01-27,309.5934143066410,316.2227787014920,307.58715111959200,316.21310675600800,55264000
2021-01-28,311.4252624511720,316.36821870377600,310.17497849589600,310.79528450025000,42836300
2021-01-29,304.8734130859380,310.8437251270910,303.1288542538720,309.73881617638300,55259000
2021-02-01,312.49139404296900,313.5768999697580,306.28845232791400,308.31408920519300,35646000
2021-02-02,317.5894470214840,318.742804644067,315.29243330220000,315.4572113530650,33930800
2021-02-03,316.3294982910160,320.03187276941500,316.27134829002100,319.6635697112320,24824500
2021-02-04,320.070556640625,320.15778162492800,316.40695941082900,317.725094855198,22350900
2021-02-05,321.15606689453100,322.16404935647300,319.3824330340790,321.02039344305300,22732000
2021-02-08,323.3077697753910,323.46284630646200,321.20460902422400,322.84256976000000,20462800
2021-02-09,323.2398986816410,324.4998546355320,322.36758962975600,322.37729115454300,17597500
2021-02-10,322.5033264160160,325.1298666378690,319.3534066238230,324.6743385925010,28068700
2021-02-11,324.2769470214840,324.68402657650800,321.8927084215480,324.03464550911400,22046100
2021-02-12,326.08935546875,326.25410391756100,322.38698162108900,323.43371103849900,20346800
2021-02-16,325.2074279785160,327.7758182666710,324.04436880985300,326.8841356269870,27080800
2021-02-17,323.6470031738280,325.3237404644690,320.002808155959,322.2319704739830,31360300
2021-02-18,322.2319641113280,323.5888467814990,318.2485115255930,320.0609518390550,32236200
2021-02-19,320.8265686035160,323.705111688559,319.8089141056790,323.5791101725220,39157700
2021-02-22,312.5108337402340,317.70576451299600,312.3073087302860,316.4458083476420,47256900
2021-02-23,311.5803527832030,313.2473882716300,301.42306334466700,307.2382992934390,97241900
2021-02-24,314.1487121582030,314.4588651439500,306.23028696468900,308.92467817550300,58206300
2021-02-25,303.19671630859400,314.05183592483200,301.6556822348680,311.4931473273800,110182600
2021-02-26,304.4664001464840,309.2833257791750,301.30677898554100,306.12373419605300,104739800
2021-03-01,313.6253662109380,313.96459422674000,308.1493582226550,309.43838918932,49164500
2021-03-02,308.5951843261720,314.34256880454800,308.3432108792190,314.26504533882800,48370000
2021-03-03,299.6397399902340,308.4401177344460,299.58158999462000,307.4999867015870,86301100
2021-03-04,294.7356262207030,302.4311262035780,290.8684731744770,299.27150436710200,139131600
2021-03-05,299.1744384765630,300.0757927695710,288.29027630033100,297.3523268447940,121523700
2021-03-08,290.70367431640600,300.51203512418200,290.28692280023200,298.6317729607190,88409800
2021-03-09,302.1693420410160,304.06900708490600,297.4687166333100,298.0017680987760,80391100
2021-03-10,301.30682373046900,306.7246827589700,300.6186956204410,306.4242312076410,76798100
2021-03-11,308.2462463378910,310.01017856024100,305.1544772146570,306.0461300606250,53484800
2021-03-12,305.7457580566410,308.43047797154100,301.8011115793500,304.19502233019200,69315600
2021-03-15,309.011962890625,309.1767409392230,304.4276370409880,306.06559768993200,42955700
2021-03-16,310.70806884765600,314.2166196657640,309.2736627941330,311.2023734081660,54925900
2021-03-17,311.98736572265600,313.87732901291400,305.9589039878510,307.6744173190200,78258700
2021-03-18,302.4310302734380,308.0911894225710,301.97550229781100,307.1122819567350,82718100
2021-03-19,303.4972229003910,305.03825710361600,300.12437490714000,302.2663121808000,78446200
2021-03-22,309.1887512207030,311.25577228121400,305.88929446999300,305.88929446999300,56194800
2021-03-23,307.83984375,311.5954035747390,307.0246860032890,310.2756328272570,53455400
2021-03-24,302.6480407714840,309.24698344349100,302.50248217460300,309.20815794593000,64803700
2021-03-25,302.1239318847660,303.6378297955100,298.3004652722230,300.8041614179260,78729000
2021-03-26,306.6558532714840,306.97608211289700,300.51304493757600,301.91043676981800,63519600
2021-03-29,306.5685729980470,307.61662446358600,303.2302911223650,306.12218344931500,54608000
2021-03-30,305.0256652832030,305.5982156181680,302.327870178271,304.60838735325600,44635700
2021-03-31,309.69342041015600,311.2557989477640,306.4715847685920,306.81124129008400,55032500
2021-04-01,314.9725036621090,315.10834847578500,313.26453721468900,313.51685851674300,55685600
2021-04-05,321.2608337402340,322.02748171837100,317.21415729922200,317.4567647947560,42172500
2021-04-06,321.0377502441410,322.9882949559000,320.26138825609300,320.9504150733320,33537200
2021-04-07,321.81402587890600,322.6486111670160,319.6305581481030,320.5621627543300,32046400
2021-04-08,325.1717224121090,325.35610651026600,323.8713495618080,324.6671093943620,29940800
2021-04-09,327.1416320800780,327.34544369614700,323.0755577628150,323.81306439968900,36664900
2021-04-12,326.7147521972660,327.13203008039000,324.83211521854300,326.10337642585200,25833000
2021-04-13,330.5284423828130,330.99422979874700,328.02471656148100,328.23821233217400,30374000
2021-04-14,326.5594482421880,330.8972720510290,325.74429049749500,330.7711113973540,42564300
2021-04-15,331.50860595703100,331.8968016818080,326.278003217147,329.43190098231800,36342800
2021-04-16,331.8968200683590,332.11031588274400,330.02386739959600,332.0326648874160,40860100
2021-04-19,328.8594055175780,331.4795494048190,326.93794297479000,330.32476466150500,34533100
2021-04-20,326.46246337890600,329.48048742067400,324.4924910388120,328.1995419220030,38081800
2021-04-21,329.25726318359400,329.4416472865150,324.0945675321630,325.1814445924260,36598100
2021-04-22,325.2881774902340,329.8491811367840,324.13336331578,328.8690668857820,45936100
2021-04-23,329.3834533691410,330.69351053391900,325.9190102176330,325.9190102176330,36381900
2021-04-26,331.52813720703100,331.8095703109680,328.8788515941870,329.62610194444800,30812000
2021-04-27,330.09185791015600,332.0327184942120,329.14085517768600,331.81922264535800,33187200
2021-04-28,328.9757385253910,330.77103977666100,328.32553745692200,329.76178438097200,33615700
2021-04-29,330.15966796875,332.66336412713800,326.937833532547,332.2460863699350,37708900
2021-04-30,327.9956970214840,330.19859255069300,327.0834902553690,327.7142935836680,38263400
2021-05-03,326.2489318847660,329.9462685840970,325.80254228422600,329.1990479902380,29729700
2021-05-04,320.3778381347660,324.01695135854400,316.5640249687100,323.6966928103510,65147000
2021-05-05,319.3006591796880,323.28914284720800,318.52432683741400,322.42544572238700,46219300
2021-05-06,321.7073059082030,321.8625782847720,316.79693175802800,319.0386230172310,46814300
2021-05-07,324.3177490234380,326.69528498289100,321.8819600124240,324.48270555479800,53324500
2021-05-10,316.1273193359380,323.1143982975090,315.92350769169900,322.9397279868840,60700500
2021-05-11,315.69061279296900,316.4863725809250,309.5865991846510,310.2465141587870,71963600
2021-05-12,307.5196228027340,313.08016857875700,306.65592575857200,310.76085593256400,91164900
2021-05-13,309.89715576171900,312.866669605649,307.5293038630690,310.46002182452700,69877800
2021-05-14,316.7386779785160,317.6508549788170,312.5560972204390,313.0607397997420,44370000
2021-05-17,314.8172607421880,316.7192956178090,311.9447956788770,315.03075656808600,39395000
2021-05-18,312.6920166015630,316.99101523005400,312.42029733332100,315.76829333055800,36528500
2021-05-19,313.05108642578100,313.3519174298690,306.9470719461980,307.29644223121700,66319100
2021-05-20,319.1065368652340,319.96052014548800,314.3126391150430,314.53581909839700,46466100
2021-05-21,317.3403015136720,321.0764330594230,316.9812471772890,320.6591552963390,50330400
2021-05-24,322.6777648925780,323.8034675119380,317.2336359084850,319.6305997585060,32475800
2021-05-25,323.1240539550780,324.90964146681200,321.9498420357390,324.1915327977370,31280300
2021-05-26,324.24981689453100,324.7156043929030,323.10471647413300,323.79371355892500,25444900
2021-05-27,323.0367126464840,324.6476298482480,322.83293065796800,323.8033605663680,27931700
2021-05-28,324.0557556152340,325.64727538816900,323.73552667394800,324.24013972588400,29927400
2021-06-01,322.9786071777340,325.8607862429020,321.62969489713400,325.3852552758000,31145400
2021-06-02,323.6093444824220,324.45361397756500,321.891693772137,323.39584866403800,22047900
2021-06-03,320.241943359375,322.0469291884790,318.5728023487740,320.7756680855700,37057800
2021-06-04,325.67633056640600,326.12272009697,321.96928066931900,322.03721788043300,38736500
2021-06-07,326.6468200683590,326.7050435127180,324.4536382802470,325.1426354486120,32611900
2021-06-08,326.80206298828100,329.25725005460600,325.12320818685200,328.39355301587100,27282800
2021-06-09,326.8796691894530,328.9466900273450,326.6952851024470,328.17035779849900,21485300
2021-06-10,330.28582763671900,330.39256071213300,326.7728760813210,327.21926555016700,33702100
2021-06-11,331.14959716796900,331.1593109469790,329.6454421804350,330.29561384013800,21222800
2021-06-14,334.32281494140600,334.3324991021080,330.3925560700680,331.5764817348540,27827700
2021-06-15,332.139404296875,334.284046453268,331.42126590878400,333.9735017241030,35963800
2021-06-16,330.92633056640600,333.6726343260990,327.4716022735320,332.60515544567700,55399500
2021-06-17,335.1282653808590,336.13752079099700,329.8685517932760,329.9170614432600,59722700
2021-06-18,332.49853515625,334.6140660817930,331.7512848788850,333.4689654467030,55414900
2021-06-21,334.5650939941410,334.8857241584450,330.4748505082580,332.68999755887500,32992600
2021-06-22,337.6836242675780,338.13053159102300,334.05971080589000,334.3608907031600,28941600
2021-06-23,337.8488464355470,338.9953049558190,337.0133225753750,337.6254075494480,27188500
2021-06-24,339.9377136230470,341.46303387726100,339.2381921776650,339.78226111856900,32581600
2021-06-25,339.5198974609380,340.7440673140970,338.9175375806630,340.5011783527260,28682800
2021-06-28,343.6490478515630,343.78507991676600,340.7441050397930,340.80239602501300,39130300
2021-06-29,344.8925476074220,344.92169309236900,342.63856092260300,343.47408459077600,29426000
2021-06-30,344.3485107421880,345.1257731621190,343.76557133962200,344.73712712738800,32724000
